x	y
-0.287491	1.364877
1.726812	-0.287491
-1.668127	1.726812
-0.864605	-1.668127
0.152020	-0.864605
1.117508	0.152020
0.196781	1.117508
1.696530	0.196781
-1.419179	1.696530
-0.105110	-1.419179
0.963198	-0.105110
0.440716	0.963198
1.494729	0.440716
-0.701999	1.494729
1.355616	-0.701999
-0.648293	1.355616
1.386400	-0.648293
-0.716594	1.386400
1.302413	-0.716594
-0.511259	1.302413
1.529339	-0.511259
-1.092254	1.529339
0.665783	-1.092254
0.629057	0.665783
1.204022	0.629057
0.139048	1.204022
1.741872	0.139048
-1.592404	1.741872
-0.613189	-1.592404
0.546278	-0.613189
0.917624	0.546278
0.721850	0.917624
1.154220	0.721850
0.284331	1.154220
1.665422	0.284331
-1.288330	1.665422
0.239833	-1.288330
0.955981	0.239833
0.558050	0.955981
1.375374	0.558050
-0.324239	1.375374
1.707481	-0.324239
-1.612764	1.707481
-0.688763	-1.612764
0.441777	-0.688763
0.998205	0.441777
0.536121	0.998205
1.412036	0.536121
-0.433009	1.412036
1.636114	-0.433009
-1.406771	1.636114
-0.088171	-1.406771
0.970195	-0.088171
0.432271	0.970195
1.504200	0.432271
-0.732936	1.504200
1.314065	-0.732936
-0.546648	1.314065
1.495396	-0.546648
-1.000203	1.495396
0.848212	-1.000203
0.380475	0.848212
1.509702	0.380475
-0.765059	1.509702
1.267596	-0.765059
-0.436318	1.267596
1.589906	-0.436318
-1.258696	1.589906
0.292657	-1.258696
0.936743	0.292657
0.610309	0.936743
1.308546	0.610309
-0.129200	1.308546
1.775871	-0.129200
-1.792478	1.775871
-1.280217	-1.792478
-0.776699	-1.280217
0.412673	-0.776699
0.996691	0.412673
0.530409	0.996691
1.417674	0.530409
-0.450677	1.417674
1.622193	-0.450677
-1.366713	1.622193
0.018755	-1.366713
0.989634	0.018755
0.426250	0.989634
1.515201	0.426250
-0.767960	1.515201
1.264798	-0.767960
-0.430101	1.264798
1.594452	-0.430101
-1.271308	1.594452
0.262111	-1.271308
0.949905	0.262111
0.576313	0.949905
1.352834	0.576313
-0.257267	1.352834
1.739664	-0.257267
-1.703611	1.739664
-0.980392	-1.703611
-0.072253	-0.980392
1.100662	-0.072253
0.166868	1.100662
1.702354	0.166868
-1.447948	1.702354
-0.185847	-1.447948
0.931077	-0.185847
0.477342	0.931077
1.451467	0.477342
-0.563555	1.451467
1.517846	-0.563555
-1.072923	1.517846
0.704189	-1.072923
0.582240	0.704189
1.272253	0.582240
-0.043956	1.272253
1.779744	-0.043956
-1.780675	1.779744
-1.236880	-1.780675
-0.664074	-1.236880
0.587942	-0.664074
0.855102	0.587942
0.845183	0.855102
0.942197	0.845183
0.765820	0.942197
1.096178	0.765820
0.428139	1.096178
1.545551	0.428139
-0.860285	1.545551
1.123575	-0.860285
-0.120507	1.123575
1.722551	-0.120507
-1.603333	1.722551
-0.653911	-1.603333
0.491400	-0.653911
0.962352	0.491400
0.621298	0.962352
1.302695	0.621298
-0.110624	1.302695
1.778571	-0.110624
-1.796501	1.778571
-1.293845	-1.796501
-0.812984	-1.293845
0.350903	-0.812984
1.032972	0.350903
0.438240	1.032972
1.517837	0.438240
-0.772358	1.517837
1.258815	-0.772358
-0.416321	1.258815
1.604321	-0.416321
-1.298742	1.604321
0.194566	-1.298742
0.972521	0.194566
0.512572	0.972521
1.429027	0.512572
-0.488346	1.429027
1.590227	-0.488346
-1.275324	1.590227
0.250616	-1.275324
0.954594	0.250616
0.563934	0.954594
1.368356	0.563934
-0.303219	1.368356
1.718565	-0.303219
-1.644432	1.718565
-0.788586	-1.644432
0.284802	-0.788586
1.082312	0.284802
0.314042	1.082312
1.626071	0.314042
-1.149895	1.626071
0.565562	-1.149895
0.735171	0.565562
1.029193	0.735171
0.561313	1.029193
1.393686	0.561313
-0.373966	1.393686
1.678255	-0.373966
-1.528730	1.678255
-0.433540	-1.528730
0.753424	-0.433540
0.702290	0.753424
1.132815	0.702290
0.327416	1.132815
1.632643	0.327416
-1.167299	1.632643
0.527207	-1.167299
0.771864	0.527207
0.962389	0.771864
0.705367	0.962389
1.191173	0.705367
0.192716	1.191173
1.720213	0.192716
-1.501317	1.720213
-0.337888	-1.501317
0.835437	-0.337888
0.600679	0.835437
1.289816	0.600679
-0.083421	1.289816
1.779986	-0.083421
-1.793375	1.779986
-1.282199	-1.793375
-0.782048	-1.282199
0.403742	-0.782048
1.002378	0.403742
0.516360	1.002378
1.434086	0.516360
-0.501694	1.434086
1.578529	-0.501694
-1.242261	1.578529
0.330347	-1.242261
0.918193	0.330347
0.656026	0.918193
1.245088	0.656026
0.046564	1.245088
1.771358	0.046564
-1.723740	1.771358
-1.039873	-1.723740
-0.198458	-1.039873
1.048652	-0.198458
0.240791	1.048652
1.656616	0.240791
-1.272138	1.656616
0.278650	-1.272138
0.940713	0.278650
0.598655	0.940713
1.323827	0.598655
-0.172920	1.323827
1.767247	-0.172920
-1.775036	1.767247
-1.220580	-1.775036
-0.622327	-1.220580
0.646536	-0.622327
0.795294	0.646536
0.961469	0.795294
0.714166	0.961469
1.178408	0.714166
0.225605	1.178408
1.702624	0.225605
-1.431248	1.702624
-0.137685	-1.431248
0.951668	-0.137685
0.453022	0.951668
1.480272	0.453022
-0.655298	1.480272
1.414666	-0.655298
-0.797870	1.414666
1.187804	-0.797870
-0.250239	1.187804
1.693722	-0.250239
-1.543765	1.693722
-0.475093	-1.543765
0.711157	-0.475093
0.751728	0.711157
1.048253	0.751728
0.526684	1.048253
1.437080	0.526684
-0.507193	1.437080
1.573880	-0.507193
-1.229255	1.573880
0.361097	-1.229255
0.900833	0.361097
0.696830	0.900833
1.184678	0.696830
0.205586	1.184678
1.713138	0.205586
-1.473165	1.713138
-0.256275	-1.473165
0.892374	-0.256275
0.526787	0.892374
1.390208	0.526787
-0.374642	1.390208
1.676706	-0.374642
-1.523736	1.676706
-0.418759	-1.523736
0.767521	-0.418759
0.685285	0.767521
1.160641	0.685285
0.258497	1.160641
1.681371	0.258497
-1.349461	1.681371
0.083367	-1.349461
0.988212	0.083367
0.448448	0.988212
1.495358	0.448448
-0.701561	1.495358
1.356419	-0.701561
-0.650341	1.356419
1.383982	-0.650341
-0.710508	1.383982
1.310373	-0.710508
-0.530229	1.310373
1.511969	-0.530229
-1.045119	1.511969
0.761318	-1.045119
0.506860	0.761318
1.371488	0.506860
-0.328923	1.371488
1.703257	-0.328923
-1.599759	1.703257
-0.648253	-1.599759
0.499840	-0.648253
0.955684	0.499840
0.636619	0.955684
1.281421	0.636619
-0.051054	1.281421
1.781820	-0.051054
-1.790198	1.781820
-1.270263	-1.790198
-0.750628	-1.270263
0.455478	-0.750628
0.967351	0.455478
0.600875	0.967351
1.329154	0.600875
-0.186388	1.329154
1.764006	-0.186388
-1.767633	1.764006
-1.195323	-1.767633
-0.559088	-1.195323
0.728824	-0.559088
0.701090	0.728824
1.127121	0.701090
0.339926	1.127121
1.622586	0.339926
-1.130809	1.622586
0.608047	-1.130809
0.691036	0.608047
1.104884	0.691036
0.386543	1.104884
1.582050	0.386543
-0.986918	1.582050
0.900607	-0.986918
0.292831	0.900607
1.584432	0.292831
-1.022576	1.584432
0.829669	-1.022576
0.404877	0.829669
1.484975	0.404877
-0.683687	1.484975
1.378064	-0.683687
-0.704168	1.378064
1.317567	-0.704168
-0.547234	1.317567
1.495806	-0.547234
-1.001604	1.495806
0.845531	-1.001604
0.384597	0.845531
1.505744	0.384597
-0.751887	1.505744
1.286389	-0.751887
-0.480363	1.286389
1.555168	-0.480363
-1.162657	1.555168
0.514779	-1.162657
0.786205	0.514779
0.936316	0.786205
0.759175	0.936316
1.104548	0.759175
0.407725	1.104548
1.565125	0.407725
-0.927297	1.565125
1.009657	-0.927297
0.102403	1.009657
1.692411	0.102403
-1.433533	1.692411
-0.147294	-1.433533
0.948245	-0.147294
0.456644	0.948245
1.475950	0.456644
-0.641435	1.475950
1.431347	-0.641435
-0.841183	1.431347
1.121815	-0.841183
-0.110823	1.121815
1.724263	-0.110823
-1.606329	1.724263
-0.663013	-1.606329
0.478516	-0.663013
0.972119	0.478516
0.598539	0.972119
1.333386	0.598539
-0.198357	1.333386
1.760670	-0.198357
-1.759467	1.760670
-1.167523	-1.759467
-0.490951	-1.167523
0.808710	-0.490951
0.598703	0.808710
1.284168	0.598703
-0.069476	1.284168
1.780423	-0.069476
-1.790750	1.780423
-1.272660	-1.790750
-0.756889	-1.272660
0.445321	-0.756889
0.974622	0.445321
0.583708	0.974622
1.351672	0.583708
-0.251904	1.351672
1.742046	-0.251904
-1.710295	1.742046
-1.002496	-1.710295
-0.118087	-1.002496
1.085306	-0.118087
0.186684	1.085306
1.690741	0.186684
-1.402601	1.690741
-0.060066	-1.402601
0.975612	-0.060066
0.430162	0.975612
1.507645	0.430162
-0.743944	1.507645
1.298841	-0.743944
-0.510171	1.298841
1.529378	-0.510171
-1.092047	1.529378
0.666247	-1.092047
0.628501	0.666247
1.204860	0.628501
0.136862	1.204860
1.742727	0.136862
-1.596038	1.742727
-0.624518	-1.596038
0.531166	-0.624518
0.930508	0.531166
0.693505	0.930508
1.198202	0.693505
0.172363	1.198202
1.729752	0.172363
-1.540333	1.729752
-0.453700	-1.540333
0.732057	-0.453700
0.727983	0.732057
1.089658	0.727983
0.431041	1.089658
1.541101	0.431041
-0.845680	1.541101
1.147155	-0.845680
-0.169669	1.147155
1.715359	-0.169669
-1.593357	1.715359
-0.624179	-1.593357
0.532394	-0.624179
0.929303	0.532394
0.696114	0.929303
1.194216	0.696114
0.182681	1.194216
1.724892	0.182681
-1.520450	1.724892
-0.394299	-1.520450
0.788393	-0.394299
0.660146	0.788393
1.200725	0.660146
0.156304	1.200725
1.735787	0.156304
-1.566064	1.735787
-0.531819	-1.566064
0.647349	-0.531819
0.821393	0.647349
0.919517	0.821393
0.800906	0.919517
1.034405	0.800906
0.570278	1.034405
1.385105	0.570278
-0.347433	1.385105
1.694822	-0.347433
-1.576651	1.694822
-0.577382	-1.576651
0.593635	-0.577382
0.874383	0.593635
0.813544	0.874383
1.000461	0.813544
0.643141	1.000461
1.286508	0.643141
-0.062159	1.286508
1.782088	-0.062159
-1.794487	1.782088
-1.285558	-1.794487
-0.791004	-1.285558
0.388645	-0.791004
1.011654	0.388645
0.493150	1.011654
1.460299	0.493150
-0.584530	1.460299
1.496415	-0.584530
-1.014617	1.496415
0.819478	-1.014617
0.424071	0.819478
1.466007	0.424071
-0.621955	1.466007
1.452974	-0.621955
-0.897720	1.452974
1.029991	-0.897720
0.069803	1.029991
1.704125	0.069803
-1.483100	1.704125
-0.288348	-1.483100
0.871925	-0.288348
0.553242	0.871925
1.355501	0.553242
-0.271412	1.355501
1.732986	-0.271412
-1.684665	1.732986
-0.918199	-1.684665
0.051512	-0.918199
1.121887	0.051512
0.156823	1.121887
1.711973	0.156823
-1.483803	1.711973
-0.288080	-1.483803
0.871869	-0.288080
0.553420	0.871869
1.355287	0.553420
-0.270777	1.355287
1.733266	-0.270777
-1.685444	1.733266
-0.920743	-1.685444
0.046599	-0.920743
1.121606	0.046599
0.155981	1.121606
1.712152	0.155981
-1.484670	1.712152
-0.290598	-1.484670
0.870152	-0.290598
0.555656	0.870152
1.352292	0.555656
-0.261996	1.352292
1.737046	-0.261996
-1.695926	1.737046
-0.955051	-1.695926
-0.020901	-0.955051
1.113048	-0.020901
0.154854	1.113048
1.709934	0.154854
-1.477419	1.709934
-0.269787	-1.477419
0.883989	-0.269787
0.537627	0.883989
1.376154	0.537627
-0.332510	1.376154
1.702283	-0.332510
-1.597520	1.702283
-0.641386	-1.597520
0.509368	-0.641386
0.948129	0.509368
0.653862	0.948129
1.256903	0.653862
0.016353	1.256903
1.776803	0.016353
-1.752125	1.776803
-1.136899	-1.752125
-0.418177	-1.136899
0.884058	-0.418177
0.492988	0.884058
1.422180	0.492988
-0.474699	1.422180
1.601315	-0.474699
-1.306619	1.601315
0.173141	-1.306619
0.978036	0.173141
0.495387	0.978036
1.448003	0.495387
-0.548096	1.448003
1.533992	-0.548096
-1.117560	1.533992
0.611256	-1.117560
0.691098	0.611256
1.105761	0.691098
0.384622	1.105761
1.583795	0.384622
-0.993019	1.583795
0.889052	-0.993019
0.311681	0.889052
1.569570	0.311681
-0.970047	1.569570
0.929880	-0.970047
0.244309	0.929880
1.619277	0.244309
-1.148766	1.619277
0.566120	-1.148766
0.734878	0.566120
1.029791	0.734878
0.559995	1.029791
1.395343	0.559995
-0.378984	1.395343
1.674974	-0.378984
-1.519234	1.674974
-0.405580	-1.519234
0.779734	-0.405580
0.670340	0.779734
1.184564	0.670340
0.197910	1.184564
1.716201	0.197910
-1.485972	1.716201
-0.293254	-1.485972
0.868210	-0.293254
0.558235	0.868210
1.348837	0.558235
-0.251892	1.348837
1.741202	-0.251892
-1.707351	1.741202
-0.992687	-1.707351
-0.097632	-0.992687
1.092662	-0.097632
0.176800	1.092662
1.696540	0.176800
-1.425209	1.696540
-0.122258	-1.425209
0.957490	-0.122258
0.446535	0.957490
1.487854	0.446535
-0.679748	1.487854
1.384299	-0.679748
-0.720207	1.384299
1.296591	-0.720207
-0.497211	1.296591
1.541758	-0.497211
-1.126182	1.541758
0.594242	-1.126182
0.709022	0.594242
1.075560	0.709022
0.455876	1.075560
1.514845	0.455876
-0.757992	1.514845
1.279901	-0.757992
-0.465544	1.279901
1.567239	-0.465544
-1.195900	1.567239
0.439994	-1.195900
0.847635	0.439994
0.813512	0.847635
0.992488	0.813512
0.659020	0.992488
1.263439	0.659020
0.001429	1.263439
1.779030	0.001429
-1.764518	1.779030
-1.179813	-1.764518
-0.521315	-1.179813
0.774287	-0.521315
0.644085	0.774287
1.217440	0.644085
0.111064	1.217440
1.752897	0.111064
-1.639328	1.752897
-0.761528	-1.639328
0.328277	-0.761528
1.063776	0.328277
0.366863	1.063776
1.584544	0.366863
-1.000721	1.584544
0.873921	-1.000721
0.336047	0.873921
1.549249	0.336047
-0.899358	1.549249
1.055930	-0.899358
0.015205	1.055930
1.716548	0.015205
-1.541975	1.716548
-0.462722	-1.541975
0.723296	-0.462722
0.738027	0.723296
1.072306	0.738027
0.471569	1.072306
1.499315	0.471569
-0.706474	1.499315
1.350689	-0.706474
-0.636302	1.350689
1.400326	-0.636302
-0.751804	1.400326
1.254889	-0.751804
-0.400288	1.254889
1.616236	-0.400288
-1.332306	1.616236
0.109832	-1.332306
0.988245	0.109832
0.456321	0.988245
1.488245	0.456321
-0.677976	1.488245
1.386822	-0.677976
-0.726668	1.386822
1.288001	-0.726668
-0.476946	1.288001
1.558923	-0.476946
-1.173324	1.558923
0.490987	-1.173324
0.806935	0.490987
0.896153	0.806935
0.838991	0.896153
0.964941	0.838991
0.720587	0.964941
1.170237	0.720587
0.246721	1.170237
1.690200	0.246721
-1.382760	1.690200
-0.004965	-1.382760
0.985147	-0.004965
0.427995	0.985147
1.512364	0.427995
-0.758847	1.512364
1.277860	-0.758847
-0.460580	1.277860
1.571224	-0.460580
-1.206918	1.571224
0.414715	-1.206918
0.865936	0.414715
0.774570	0.865936
1.059822	0.774570
0.509148	1.059822
1.458715	0.509148
-0.575105	1.458715
1.506869	-0.575105
-1.043186	1.506869
0.763824	-1.043186
0.503616	0.763824
1.375518	0.503616
-0.340964	1.375518
1.696399	-0.340964
-1.580058	1.696399
-0.587663	-1.580058
0.580635	-0.587663
0.886564	0.580635
0.788194	0.886564
1.044719	0.788194
0.545020	1.044719
1.416369	0.545020
-0.442596	1.416369
1.629020	-0.442596
-1.386484	1.629020
-0.033632	-1.386484
0.982924	-0.033632
0.423771	0.982924
1.515295	0.423771
-0.768987	1.515295
1.263247	-0.768987
-0.426490	1.263247
1.597080	-0.426490
-1.278613	1.597080
0.244274	-1.278613
0.956747	0.244274
0.557918	0.956747
1.375751	0.557918
-0.325317	1.375751
1.706895	-0.325317
-1.611084	1.706895
-0.683523	-1.611084
0.449471	-0.683523
0.992919	0.449471
0.548953	0.992919
1.396526	0.548953
-0.385599	1.396526
1.670271	-0.385599
-1.505486	1.670271
-0.365407	-1.505486
0.814832	-0.365407
0.626427	0.814832
1.252039	0.626427
0.020325	1.252039
1.775199	0.020325
-1.745233	1.775199
-1.113279	-1.745233
-0.362959	-1.113279
0.934277	-0.362959
0.418239	0.934277
1.505359	0.418239
-0.740635	1.505359
1.303067	-0.740635
-0.520175	1.303067
1.520339	-0.520175
-1.067482	1.520339
0.716585	-1.067482
0.566262	0.716585
1.294323	0.566262
-0.105392	1.294323
1.777189	-0.105392
-1.790019	1.777189
-1.271012	-1.790019
-0.752478	-1.271012
0.452473	-0.752478
0.969524	0.452473
0.595764	0.969524
1.335922	0.595764
-0.205959	1.335922
1.758358	-0.205959
-1.753609	1.758358
-1.147638	-1.753609
-0.443155	-1.147638
0.859322	-0.443155
0.528619	0.859322
1.378359	0.528619
-0.341287	1.378359
1.697031	-0.341287
-1.582299	1.697031
-0.594561	-1.582299
0.571807	-0.594561
0.894668	0.571807
0.771111	0.894668
1.073788	0.771111
0.478312	1.073788
1.493354	0.478312
-0.686614	1.493354
1.376568	-0.686614
-0.700923	1.376568
1.321677	-0.700923
-0.557108	1.321677
1.486134	-0.557108
-0.975726	1.486134
0.893798	-0.975726
0.308407	0.893798
1.573025	0.308407
-0.981885	1.573025
0.907810	-0.981885
0.281316	0.907810
1.593204	0.281316
-1.053905	1.593204
0.767245	-1.053905
0.495164	0.767245
1.384986	0.495164
-0.369636	1.384986
1.678865	-0.369636
-1.529477	1.678865
-0.435642	-1.529477
0.751373	-0.435642
0.704746	0.751373
1.128745	0.704746
0.337357	1.128745
1.624814	0.337357
-1.138812	1.624814
0.590552	-1.138812
0.709605	0.590552
1.073626	0.709605
0.460209	1.073626
1.510295	0.460209
-0.742929	1.510295
1.301145	-0.742929
-0.515858	1.301145
1.524234	-0.515858
-1.078047	1.524234
0.695085	-1.078047
0.593443	0.695085
1.256351	0.593443
-0.000385	1.256351
1.776905	-0.000385
-1.757508	1.776905
-1.155761	-1.757508
-0.463037	-1.155761
0.838869	-0.463037
0.557388	0.838869
1.340979	0.557388
-0.231008	1.340979
1.748929	-0.231008
-1.728055	1.748929
-1.061494	-1.728055
-0.245187	-1.061494
1.021435	-0.245187
0.283114	1.021435
1.626277	0.283114
-1.159842	1.626277
0.542649	-1.159842
0.757580	0.542649
0.988867	0.757580
0.649415	0.988867
1.274920	0.649415
-0.030596	1.274920
1.781540	-0.030596
-1.783063	1.781540
-1.244852	-1.783063
-0.684574	-1.244852
0.557902	-0.684574
0.883373	0.557902
0.787023	0.883373
1.045606	0.787023
0.542815	1.045606
1.419033	0.542815
-0.450811	1.419033
1.622479	-0.450811
-1.367682	1.622479
0.016188	-1.367682
0.989433	0.016188
0.425878	0.989433
1.515457	0.425878
-0.768848	1.515457
1.263510	-0.768848
-0.427113	1.263510
1.596628	-0.427113
-1.277354	1.596628
0.247354	-1.277354
0.955610	0.247354
0.561016	0.955610
1.371943	0.561016
-0.313924	1.371943
1.713035	-0.313924
-1.628665	1.713035
-0.738641	-1.628665
0.365810	-0.738641
1.044591	0.365810
0.418573	1.044591
1.538174	0.418573
-0.840406	1.538174
1.155169	-0.840406
-0.186538	1.155169
1.711754	-0.186538
-1.586064	1.711754
-0.602074	-1.586064
0.561687	-0.602074
0.903885	0.561687
0.751498	0.903885
1.106416	0.751498
0.401292	1.106416
1.570889	0.401292
-0.947306	1.570889
0.973879	-0.947306
0.167369	0.973879
1.664151	0.167369
-1.319189	1.664151
0.158985	-1.319189
0.978967	0.158985
0.489319	0.978967
1.454257	0.489319
-0.568067	1.454257
1.513577	-0.568067
-1.061335	1.513577
0.727640	-1.061335
0.552139	0.727640
1.313435	0.552139
-0.159469	1.313435
1.768600	-0.159469
-1.775787	1.768600
-1.222839	-1.775787
-0.628072	-1.222839
0.638674	-0.628072
0.803674	0.638674
0.945711	0.803674
0.746734	0.945711
1.126102	0.746734
0.355914	1.126102
1.611156	0.355914
-1.089050	1.611156
0.697318	-1.089050
0.587033	0.697318
1.264587	0.587033
-0.023071	1.264587
1.778844	-0.023071
-1.771207	1.778844
-1.203521	-1.771207
-0.579824	-1.203521
0.702748	-0.579824
0.732198	0.702748
1.074711	0.732198
0.464657	1.074711
1.506507	0.464657
-0.730167	1.506507
1.318808	-0.730167
-0.558305	1.318808
1.483938	-0.558305
-0.969564	1.483938
0.905127	-0.969564
0.289876	0.905127
1.587510	0.289876
-1.033225	1.587510
0.808699	-1.033225
0.436038	0.808699
1.452481	0.436038
-0.578889	1.452481
1.500631	-0.578889
-1.025561	1.500631
0.798414	-1.025561
0.454867	0.798414
1.432620	0.454867
-0.515941	1.432620
1.563591	-0.515941
-1.199599	1.563591
0.430039	-1.199599
0.855186	0.430039
0.797668	0.855186
1.020281	0.797668
0.598326	1.020281
1.348090	0.598326
-0.237849	1.348090
1.747855	-0.237849
-1.726352	1.747855
-1.055934	-1.726352
-0.232903	-1.055934
1.028976	-0.232903
0.271337	1.028976
1.635069	0.271337
-1.192049	1.635069
0.469540	-1.192049
0.821918	0.469540
0.865313	0.821918
0.897809	0.865313
0.853533	0.897809
0.940825	0.853533
0.770909	0.940825
1.087947	0.770909
0.447644	1.087947
1.525999	0.447644
-0.794380	1.525999
1.226760	-0.794380
-0.343255	1.226760
1.650204	-0.343255
-1.426151	1.650204
-0.138845	-1.426151
0.952877	-0.138845
0.450372	0.952877
1.483028	0.450372
-0.664260	1.483028
1.403667	-0.664260
-0.769558	1.403667
1.228880	-0.769558
-0.341015	1.228880
1.652373	-0.341015
-1.432641	1.652373
-0.156750	-1.432641
0.945637	-0.156750
0.458746	0.945637
1.473244	0.458746
-0.632823	1.473244
1.441508	-0.632823
-0.867792	1.441508
1.079389	-0.867792
-0.025419	1.079389
1.723171	-0.025419
-1.576943	1.723171
-0.569797	-1.576943
0.602248	-0.569797
0.866358	0.602248
0.830099	0.866358
0.970844	0.830099
0.706492	0.970844
1.192121	0.706492
0.190794	1.192121
1.721234	0.190794
-1.505408	1.721234
-0.349884	-1.505408
0.825959	-0.349884
0.612827	0.825959
1.272231	0.612827
-0.034723	1.272231
1.780464	-0.034723
-1.780467	1.780464
-1.235924	-1.780467
-0.661649	-1.235924
0.591443	-0.661649
0.851700	0.591443
0.852039	0.851700
0.929539	0.852039
0.791569	0.929539
1.052280	0.791569
0.530178	1.052280
1.434595	0.530178
-0.499009	1.434595
1.581368	-0.499009
-1.250429	1.581368
0.310839	-1.250429
0.928251	0.310839
0.631602	0.928251
1.279554	0.631602
-0.047777	1.279554
1.781583	-0.047777
-1.788373	1.781583
-1.263803	-1.788373
-0.733709	-1.263803
0.482530	-0.733709
0.947052	0.482530
0.647852	0.947052
1.264403	0.647852
-0.004360	1.264403
1.779302	-0.004360
-1.767224	1.779302
-1.189289	-1.767224
-0.544576	-1.189289
0.746651	-0.544576
0.679140	0.746651
1.162764	0.679140
0.251723	1.162764
1.685465	0.251723
-1.365275	1.685465
0.041664	-1.365275
0.988682	0.041664
0.435008	0.988682
1.507373	0.435008
-0.741670	1.507373
1.302137	-0.741670
-0.518062	1.302137
1.522253	-0.518062
-1.072674	1.522253
0.706047	-1.072674
0.579695	0.706047
1.275768	0.579695
-0.053675	1.275768
1.779849	-0.053675
-1.783966	1.779849
-1.248580	-1.783966
-0.694142	-1.248580
0.543593	-0.694142
0.896264	0.543593
0.759788	0.896264
1.091601	0.759788
0.436344	1.091601
1.537084	0.436344
-0.831725	1.537084
1.169358	-0.831725
-0.216916	1.169358
1.703755	-0.216916
-1.567856	1.703755
-0.547044	-1.567856
0.630386	-0.547044
0.838501	0.630386
0.886033	0.838501
0.866497	0.886033
0.914994	0.866497
0.822736	0.914994
0.997604	0.822736
0.651607	0.997604
1.274689	0.651607
-0.029350	1.274689
1.781545	-0.029350
-1.782709	1.781545
-1.243586	-1.782709
-0.681319	-1.243586
0.562729	-0.681319
0.878941	0.562729
0.796282	0.878941
1.029617	0.796282
0.578773	1.029617
1.373907	0.578773
-0.313987	1.373907
1.713584	-0.313987
-1.630566	1.713584
-0.744672	-1.630566
0.356294	-0.744672
1.049653	0.356294
0.405117	1.049653
1.550776	0.405117
-0.883372	1.550776
1.084887	-0.883372
-0.041992	1.084887
1.723703	-0.041992
-1.583749	1.723703
-0.591151	-1.583749
0.575416	-0.591151
0.891552	0.575416
0.777761	0.891552
1.062554	0.777761
0.504307	1.062554
1.464440	0.504307
-0.593293	1.464440
1.487336	-0.593293
-0.990156	1.487336
0.865793	-0.990156
0.353356	0.865793
1.534877	0.353356
-0.849841	1.534877
1.138233	-0.849841
-0.150527	1.138233
1.718812	-0.150527
-1.599471	1.718812
-0.642665	-1.599471
0.507140	-0.642665
0.950009	0.507140
0.649625	0.950009
1.262991	0.649625
-0.000258	1.262991
1.778897	-0.000258
-1.764552	1.778897
-1.179976	-1.764552
-0.521710	-1.179976
0.773826	-0.521710
0.644681	0.773826
1.216535	0.644681
0.113447	1.216535
1.752090	0.113447
-1.635785	1.752090
-0.750167	-1.635785
0.346514	-0.750167
1.054878	0.346514
0.391187	1.054878
1.563436	0.391187
-0.926977	1.563436
1.009744	-0.926977
0.102324	1.009744
1.692453	0.102324
-1.433699	1.692453
-0.147758	-1.433699
0.948058	-0.147758
0.456859	0.948058
1.475697	0.456859
-0.640624	1.475697
1.432310	-0.640624
-0.843698	1.432310
1.117867	-0.843698
-0.102735	1.117867
1.724805	-0.102735
-1.605774	1.724805
-0.661070	-1.605774
0.481254	-0.661070
0.970073	0.481254
0.603334	0.970073
1.327010	0.603334
-0.179956	1.327010
1.765719	-0.179956
-1.771750	1.765719
-1.209382	-1.771750
-0.594129	-1.209382
0.684196	-0.594129
0.753637	0.684196
1.037291	0.753637
0.550119	1.037291
1.408556	0.550119
-0.418994	1.408556
1.647011	-0.418994
-1.438344	1.647011
-0.174729	-1.438344
0.937966	-0.174729
0.467800	0.937966
1.462553	0.467800
-0.598721	1.462553
1.480299	-0.598721
-0.970900	1.480299
0.901442	-0.970900
0.296132	0.901442
1.582739	0.296132
-1.016223	1.582739
0.842113	-1.016223
0.385979	0.842113
1.503655	0.385979
-0.745183	1.503655
1.295798	-0.745183
-0.502648	1.295798
1.536084	-0.502648
-1.110350	1.536084
0.627948	-1.110350
0.672576	0.627948
1.136026	0.672576
0.311217	1.136026
1.643952	0.311217
-1.209212	1.643952
0.430992	-1.209212
0.851483	0.430992
0.804275	0.851483
1.008587	0.804275
0.624035	1.008587
1.313156	0.624035
-0.137167	1.313156
1.775132	-0.137167
-1.792243	1.775132
-1.279596	-1.792243
-0.775040	-1.279596
0.415434	-0.775040
0.994903	0.415434
0.534799	0.994903
1.412461	0.534799
-0.434606	1.412461
1.634856	-0.434606
-1.403135	1.634856
-0.078330	-1.403135
0.972924	-0.078330
0.429920	0.972924
1.507046	0.429920
-0.742212	1.507046
1.301235	-0.742212
-0.515877	1.301235
1.524242	-0.515877
-1.078076	1.524242
0.695024	-1.078076
0.593518	0.695024
1.256243	0.593518
-0.000091	1.256243
1.776873	-0.000091
-1.757305	1.776873
-1.155059	-1.757305
-0.461352	-1.155059
0.840637	-0.461352
0.554924	0.840637
1.344250	0.554924
-0.240530	1.344250
1.745420	-0.240530
-1.718650	1.745420
-1.030133	-1.718650
-0.176769	-1.030133
1.059713	-0.176769
0.223978	1.059713
1.667747	0.223978
-1.314188	1.667747
0.173234	-1.314188
0.975734	0.173234
0.499914	0.975734
1.442806	0.499914
-0.531715	1.442806
1.550121	-0.531715
-1.162388	1.550121
0.513890	-1.162388
0.787201	0.513890
0.934482	0.787201
0.762904	0.934482
1.098322	0.762904
0.422560	1.098322
1.550939	0.422560
-0.878645	1.550939
1.093265	-0.878645
-0.058822	1.093265
1.724519	-0.058822
-1.591614	1.724519
-0.615879	-1.591614
0.543209	-0.615879
